Time_Taken,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5
1027,0.986999989,1.029000044,0.522000015,0.541000009,0.476999998
1029,0.986999989,1.029000044,0.522000015,0.545000017,0.476999998
1031,0.986999989,1.031999946,0.522000015,0.541000009,0.476999998
1033,0.99000001,1.031999946,0.522000015,0.541000009,0.476999998
1035,0.99000001,1.031999946,0.522000015,0.541000009,0.476999998
1037,0.986999989,1.034999967,0.522000015,0.541000009,0.476999998
1039,0.99000001,1.034999967,0.522000015,0.541000009,0.476999998
1041,0.986999989,1.034999967,0.522000015,0.541000009,0.476999998
1043,0.986999989,1.034999967,0.522000015,0.541000009,0.476999998
1045,0.986999989,1.037999988,0.522000015,0.541000009,0.476999998
1047,0.986999989,1.037999988,0.522000015,0.541000009,0.476999998
1049,0.986999989,1.037999988,0.522000015,0.541000009,0.476999998
1051,0.99000001,1.037999988,0.522000015,0.541000009,0.476999998
1053,0.986999989,1.041000009,0.522000015,0.541000009,0.476999998
1055,0.99000001,1.041000009,0.522000015,0.541000009,0.476999998
1057,0.986999989,1.041000009,0.522000015,0.545000017,0.476999998
1059,0.99000001,1.044999957,0.522000015,0.541000009,0.479999989
1061,0.986999989,1.044999957,0.522000015,0.541000009,0.476999998
1063,0.986999989,1.044999957,0.522000015,0.541000009,0.476999998
1065,0.99000001,1.044999957,0.522000015,0.541000009,0.476999998
1067,0.99000001,1.047999978,0.522000015,0.541000009,0.476999998
1069,0.99000001,1.047999978,0.522000015,0.541000009,0.476999998
1071,0.99000001,1.047999978,0.522000015,0.541000009,0.476999998
1073,0.986999989,1.047999978,0.524999976,0.541000009,0.476999998
1075,0.99000001,1.050999999,0.522000015,0.541000009,0.479999989
1077,0.986999989,1.050999999,0.522000015,0.541000009,0.476999998
1079,0.986999989,1.050999999,0.524999976,0.541000009,0.476999998
1081,0.986999989,1.050999999,0.522000015,0.545000017,0.476999998
1083,0.986999989,1.050999999,0.524999976,0.541000009,0.476999998
1085,0.986999989,1.050999999,0.524999976,0.541000009,0.476999998
1087,0.99000001,1.05400002,0.524999976,0.541000009,0.476999998
1089,0.986999989,1.05400002,0.524999976,0.541000009,0.476999998
1091,0.986999989,1.05400002,0.522000015,0.545000017,0.476999998
1093,0.986999989,1.05400002,0.524999976,0.545000017,0.476999998
1095,0.99000001,1.05400002,0.522000015,0.541000009,0.476999998
1097,0.986999989,1.057999969,0.524999976,0.545000017,0.476999998
1099,0.99000001,1.057999969,0.524999976,0.541000009,0.479999989
1101,0.986999989,1.057999969,0.524999976,0.541000009,0.476999998
1103,0.986999989,1.057999969,0.524999976,0.541000009,0.476999998
1105,0.986999989,1.057999969,0.524999976,0.541000009,0.476999998
1107,0.986999989,1.057999969,0.524999976,0.541000009,0.476999998
1109,0.986999989,1.057999969,0.524999976,0.545000017,0.476999998
1111,0.99000001,1.06099999,0.524999976,0.541000009,0.476999998
1113,0.99000001,1.06099999,0.524999976,0.541000009,0.479999989
1115,0.99000001,1.06099999,0.524999976,0.545000017,0.479999989
1117,0.986999989,1.06099999,0.522000015,0.541000009,0.476999998
1119,0.986999989,1.06099999,0.524999976,0.541000009,0.479999989
1121,0.99000001,1.06099999,0.524999976,0.541000009,0.479999989
1123,0.986999989,1.06400001,0.524999976,0.547999978,0.479999989
1125,0.986999989,1.06400001,0.524999976,0.541000009,0.479999989
1127,0.99000001,1.06400001,0.524999976,0.541000009,0.476999998
1129,0.986999989,1.06400001,0.524999976,0.541000009,0.476999998
1131,0.99000001,1.06400001,0.524999976,0.545000017,0.476999998
1133,0.99000001,1.06400001,0.524999976,0.545000017,0.479999989
1135,0.99000001,1.06400001,0.524999976,0.545000017,0.476999998
1137,0.99000001,1.06400001,0.524999976,0.545000017,0.476999998
1139,0.986999989,1.06400001,0.524999976,0.545000017,0.476999998
1141,0.99000001,1.067000031,0.522000015,0.545000017,0.479999989
1143,0.99000001,1.067000031,0.524999976,0.545000017,0.476999998
1145,0.99000001,1.067000031,0.524999976,0.545000017,0.479999989
1147,0.99000001,1.067000031,0.524999976,0.545000017,0.479999989
1149,0.99000001,1.067000031,0.524999976,0.545000017,0.479999989
1151,0.99000001,1.067000031,0.524999976,0.545000017,0.479999989
1153,0.99000001,1.067000031,0.524999976,0.545000017,0.479999989
1155,0.99000001,1.06400001,0.524999976,0.545000017,0.479999989
1157,0.99000001,1.067000031,0.524999976,0.547999978,0.479999989
1159,0.99000001,1.067000031,0.524999976,0.547999978,0.479999989
1161,0.99000001,1.067000031,0.524999976,0.547999978,0.479999989
1163,0.99000001,1.067000031,0.528999984,0.547999978,0.479999989
1165,0.99000001,1.067000031,0.524999976,0.547999978,0.479999989
1167,0.99000001,1.067000031,0.524999976,0.547999978,0.479999989
1169,0.986999989,1.070000052,0.528999984,0.545000017,0.479999989
1171,0.99000001,1.070000052,0.524999976,0.545000017,0.479999989
1173,0.99000001,1.070000052,0.524999976,0.547999978,0.479999989
1175,0.99000001,1.070000052,0.524999976,0.545000017,0.479999989
1177,0.99000001,1.070000052,0.528999984,0.547999978,0.476999998
1179,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1181,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1183,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1185,0.986999989,1.067000031,0.528999984,0.547999978,0.479999989
1187,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1189,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1192,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1194,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1196,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1198,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1200,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1202,0.99000001,1.070000052,0.528999984,0.550999999,0.479999989
1204,0.99000001,1.070000052,0.528999984,0.545000017,0.479999989
1206,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1208,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1210,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1212,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1214,0.99000001,1.074000001,0.528999984,0.547999978,0.479999989
1216,0.99000001,1.074000001,0.528999984,0.547999978,0.48300001
1218,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1220,0.99000001,1.074000001,0.528999984,0.547999978,0.479999989
1222,0.99000001,1.070000052,0.528999984,0.547999978,0.479999989
1224,0.99000001,1.074000001,0.528999984,0.547999978,0.479999989
1226,0.99000001,1.074000001,0.528999984,0.547999978,0.479999989
1228,0.99000001,1.074000001,0.528999984,0.547999978,0.479999989
1229,0.99000001,1.070000052,0.532000005,0.547999978,0.479999989
1231,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1233,0.99000001,1.070000052,0.528999984,0.550999999,0.48300001
1235,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1237,0.99000001,1.070000052,0.532000005,0.547999978,0.479999989
1239,0.99000001,1.074000001,0.532000005,0.550999999,0.479999989
1241,0.99000001,1.074000001,0.532000005,0.547999978,0.48300001
1243,0.99000001,1.074000001,0.532000005,0.550999999,0.479999989
1245,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1247,0.99000001,1.074000001,0.532000005,0.550999999,0.479999989
1249,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1251,0.99000001,1.074000001,0.532000005,0.55400002,0.479999989
1253,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1255,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1257,0.99000001,1.074000001,0.532000005,0.547999978,0.479999989
1259,0.99000001,1.070000052,0.532000005,0.550999999,0.479999989
1261,0.99000001,1.070000052,0.535000026,0.550999999,0.479999989
1263,0.99000001,1.070000052,0.535000026,0.55400002,0.479999989
1265,0.99000001,1.070000052,0.535000026,0.550999999,0.479999989
1267,0.99000001,1.070000052,0.535000026,0.547999978,0.479999989
1269,0.99000001,1.070000052,0.535000026,0.547999978,0.48300001
1271,0.99000001,1.070000052,0.535000026,0.550999999,0.479999989
1273,0.99000001,1.070000052,0.535000026,0.550999999,0.48300001
1275,0.99000001,1.070000052,0.535000026,0.55400002,0.48300001
1277,0.99000001,1.070000052,0.535000026,0.550999999,0.479999989
1279,0.99000001,1.070000052,0.535000026,0.550999999,0.479999989
1281,0.99000001,1.070000052,0.537999988,0.550999999,0.479999989
1283,0.99000001,1.070000052,0.537999988,0.550999999,0.479999989
1285,0.99000001,1.067000031,0.537999988,0.550999999,0.479999989
1287,0.99000001,1.067000031,0.537999988,0.550999999,0.479999989
1289,0.99000001,1.067000031,0.537999988,0.55400002,0.479999989
1291,0.99000001,1.067000031,0.537999988,0.550999999,0.479999989
1293,0.99000001,1.067000031,0.537999988,0.550999999,0.479999989
1295,0.99000001,1.067000031,0.537999988,0.550999999,0.479999989
1297,0.99000001,1.067000031,0.541000009,0.550999999,0.479999989
1299,0.99000001,1.06400001,0.541000009,0.55400002,0.48300001
1301,0.99000001,1.06400001,0.541000009,0.55400002,0.479999989
1303,0.99000001,1.06400001,0.541000009,0.550999999,0.479999989
1305,0.99000001,1.06400001,0.541000009,0.550999999,0.479999989
1307,0.99000001,1.06400001,0.541000009,0.550999999,0.479999989
1309,0.99000001,1.06400001,0.541000009,0.550999999,0.48300001
1311,0.99000001,1.06400001,0.545000017,0.550999999,0.479999989
1313,0.99000001,1.06099999,0.545000017,0.55400002,0.479999989
1315,0.99000001,1.06400001,0.545000017,0.55400002,0.479999989
1317,0.99000001,1.06099999,0.545000017,0.550999999,0.479999989
1319,0.99000001,1.06099999,0.545000017,0.550999999,0.48300001
1321,0.99000001,1.06099999,0.547999978,0.55400002,0.479999989
1323,0.99000001,1.057999969,0.547999978,0.550999999,0.48300001
1325,0.99000001,1.06099999,0.547999978,0.55400002,0.48300001
1327,0.99000001,1.06099999,0.547999978,0.55400002,0.48300001
1329,0.99000001,1.057999969,0.547999978,0.55400002,0.479999989
1331,0.99000001,1.057999969,0.550999999,0.55400002,0.48300001
1333,0.99000001,1.057999969,0.550999999,0.55400002,0.479999989
1335,0.99000001,1.057999969,0.550999999,0.55400002,0.48300001
1337,0.99000001,1.057999969,0.55400002,0.55400002,0.48300001
1339,0.99000001,1.057999969,0.55400002,0.55400002,0.479999989
1341,0.99000001,1.057999969,0.55400002,0.55400002,0.479999989
1343,0.99000001,1.057999969,0.55400002,0.55400002,0.48300001
1345,0.99000001,1.05400002,0.558000028,0.55400002,0.479999989
1347,0.99000001,1.05400002,0.558000028,0.55400002,0.479999989
1349,0.99000001,1.05400002,0.558000028,0.55400002,0.48300001
1352,0.99000001,1.05400002,0.56099999,0.55400002,0.48300001
1354,0.99000001,1.05400002,0.56099999,0.55400002,0.479999989
1356,0.99000001,1.050999999,0.56099999,0.55400002,0.48300001
1358,0.99000001,1.05400002,0.56400001,0.55400002,0.48300001
1360,0.99000001,1.050999999,0.56400001,0.55400002,0.479999989
1362,0.992999971,1.050999999,0.56400001,0.55400002,0.48300001
1364,0.992999971,1.050999999,0.56400001,0.55400002,0.48300001
1366,0.99000001,1.050999999,0.566999972,0.558000028,0.48300001
1368,0.99000001,1.050999999,0.566999972,0.55400002,0.479999989
1370,0.99000001,1.047999978,0.569999993,0.55400002,0.479999989
1372,0.992999971,1.047999978,0.569999993,0.55400002,0.48300001
1374,0.992999971,1.047999978,0.574000001,0.55400002,0.48300001
1376,0.992999971,1.047999978,0.574000001,0.55400002,0.479999989
1378,0.99000001,1.044999957,0.574000001,0.55400002,0.479999989
1380,0.992999971,1.047999978,0.577000022,0.55400002,0.479999989
1382,0.99000001,1.044999957,0.577000022,0.55400002,0.48300001
1384,0.992999971,1.044999957,0.579999983,0.55400002,0.479999989
1386,0.992999971,1.044999957,0.579999983,0.55400002,0.479999989
1388,0.992999971,1.044999957,0.583000004,0.55400002,0.48300001
1390,0.992999971,1.041000009,0.583000004,0.55400002,0.48300001
1392,0.992999971,1.041000009,0.587000012,0.55400002,0.479999989
1394,0.992999971,1.041000009,0.587000012,0.55400002,0.48300001
1396,0.99000001,1.041000009,0.589999974,0.55400002,0.479999989
1398,0.992999971,1.041000009,0.592999995,0.558000028,0.479999989
1400,0.992999971,1.037999988,0.592999995,0.55400002,0.48300001
1402,0.992999971,1.037999988,0.596000016,0.55400002,0.48300001
1404,0.992999971,1.037999988,0.600000024,0.55400002,0.48300001
1406,0.992999971,1.037999988,0.600000024,0.55400002,0.48300001
1408,0.992999971,1.037999988,0.602999985,0.55400002,0.479999989
1410,0.992999971,1.037999988,0.602999985,0.55400002,0.48300001
1412,0.99000001,1.034999967,0.606000006,0.55400002,0.48300001
1414,0.992999971,1.034999967,0.609000027,0.55400002,0.48300001
1416,0.992999971,1.034999967,0.609000027,0.55400002,0.48300001
1418,0.992999971,1.034999967,0.611999989,0.55400002,0.48300001
1420,0.992999971,1.031999946,0.615999997,0.55400002,0.479999989
1422,0.992999971,1.031999946,0.619000018,0.558000028,0.48300001
1424,0.992999971,1.031999946,0.619000018,0.56099999,0.48300001
1426,0.992999971,1.031999946,0.621999979,0.55400002,0.48300001
1428,0.992999971,1.029000044,0.625,0.55400002,0.48300001
1430,0.992999971,1.029000044,0.629000008,0.55400002,0.479999989
1432,0.992999971,1.029000044,0.632000029,0.558000028,0.48300001
1434,0.992999971,1.029000044,0.63499999,0.55400002,0.48300001
1436,0.992999971,1.029000044,0.638000011,0.55400002,0.48300001
1438,0.992999971,1.029000044,0.638000011,0.55400002,0.48300001
1440,0.992999971,1.024999976,0.640999973,0.55400002,0.486999989
1442,0.992999971,1.024999976,0.644999981,0.558000028,0.48300001
1444,0.992999971,1.024999976,0.648000002,0.55400002,0.48300001
1446,0.992999971,1.021999955,0.651000023,0.55400002,0.48300001
1448,0.992999971,1.021999955,0.653999984,0.55400002,0.48300001
1450,0.992999971,1.021999955,0.657999992,0.558000028,0.48300001
1452,0.992999971,1.021999955,0.661000013,0.55400002,0.48300001
1454,0.992999971,1.021999955,0.663999975,0.55400002,0.48300001
1456,0.992999971,1.021999955,0.666999996,0.55400002,0.48300001
1458,0.992999971,1.019000053,0.670000017,0.55400002,0.48300001
1460,0.992999971,1.019000053,0.674000025,0.55400002,0.48300001
1462,0.992999971,1.019000053,0.676999986,0.55400002,0.48300001
1464,0.992999971,1.019000053,0.683000028,0.55400002,0.48300001
1466,0.992999971,1.019000053,0.683000028,0.55400002,0.48300001
1468,0.992999971,1.016000032,0.689999998,0.558000028,0.486999989
1470,0.992999971,1.016000032,0.693000019,0.558000028,0.479999989
1472,0.992999971,1.016000032,0.69599998,0.558000028,0.48300001
1474,0.992999971,1.016000032,0.699999988,0.55400002,0.479999989
1476,0.992999971,1.011999965,0.703000009,0.558000028,0.486999989
1478,0.992999971,1.011999965,0.708999991,0.55400002,0.48300001
1480,0.992999971,1.011999965,0.712000012,0.558000028,0.479999989
1482,0.992999971,1.011999965,0.716000021,0.55400002,0.48300001
1484,0.992999971,1.011999965,0.718999982,0.558000028,0.48300001
1486,0.992999971,1.008999944,0.722000003,0.558000028,0.486999989
1488,0.995999992,1.008999944,0.728999972,0.55400002,0.48300001
1490,0.992999971,1.008999944,0.731999993,0.55400002,0.486999989
1492,0.992999971,1.008999944,0.735000014,0.55400002,0.48300001
1494,0.995999992,1.008999944,0.740999997,0.558000028,0.486999989
1496,0.992999971,1.006000042,0.745000005,0.558000028,0.48300001
1498,0.992999971,1.006000042,0.748000026,0.558000028,0.48300001
1500,0.992999971,1.006000042,0.754000008,0.558000028,0.48300001
1502,0.995999992,1.003000021,0.758000016,0.558000028,0.486999989
1504,0.995999992,1.006000042,0.760999978,0.55400002,0.48300001
1506,0.992999971,1.003000021,0.76700002,0.558000028,0.486999989
1508,0.995999992,1.003000021,0.769999981,0.558000028,0.48300001
1510,0.995999992,1.003000021,0.773999989,0.558000028,0.48300001
1512,0.995999992,1.003000021,0.779999971,0.558000028,0.48300001
1515,0.995999992,1.003000021,0.782999992,0.558000028,0.48300001
1517,0.995999992,1,0.790000021,0.558000028,0.48300001
1519,0.995999992,1,0.792999983,0.558000028,0.48300001
1521,0.995999992,1,0.800000012,0.558000028,0.48300001
1523,0.995999992,0.995999992,0.802999973,0.558000028,0.486999989
1525,0.995999992,1,0.805999994,0.558000028,0.48300001
1527,0.995999992,0.995999992,0.811999977,0.558000028,0.486999989
1529,0.995999992,0.995999992,0.815999985,0.558000028,0.48300001
1531,0.995999992,0.995999992,0.822000027,0.55400002,0.486999989
1533,0.995999992,0.995999992,0.828999996,0.558000028,0.48300001
1535,0.995999992,0.992999971,0.832000017,0.558000028,0.486999989
1537,0.995999992,0.992999971,0.838,0.558000028,0.48300001
1540,0.995999992,0.992999971,0.845000029,0.56099999,0.48300001
1543,0.995999992,0.992999971,0.851000011,0.558000028,0.479999989
1546,0.995999992,0.992999971,0.85799998,0.558000028,0.48300001
1549,0.995999992,0.99000001,0.864000022,0.558000028,0.48300001
1552,0.995999992,0.99000001,0.870000005,0.558000028,0.48300001
1555,0.992999971,0.986999989,0.879999995,0.558000028,0.48300001
1558,0.995999992,0.99000001,0.887000024,0.56099999,0.48300001
1561,0.995999992,0.986999989,0.893000007,0.56099999,0.48300001
1564,0.995999992,0.986999989,0.899999976,0.558000028,0.48300001
1567,0.995999992,0.986999989,0.906000018,0.558000028,0.48300001
1570,0.995999992,0.986999989,0.912,0.56099999,0.48300001
1573,0.995999992,0.98299998,0.91900003,0.558000028,0.48300001
1576,0.995999992,0.98299998,0.925000012,0.558000028,0.48300001
1579,0.995999992,0.98299998,0.92900002,0.56099999,0.48300001
1582,0.995999992,0.980000019,0.935000002,0.558000028,0.48300001
1585,0.995999992,0.980000019,0.940999985,0.56099999,0.48300001
1588,0.995999992,0.980000019,0.948000014,0.558000028,0.48300001
1591,0.995999992,0.980000019,0.950999975,0.56099999,0.48300001
1594,0.995999992,0.980000019,0.958000004,0.56099999,0.48300001
1597,0.995999992,0.980000019,0.961000025,0.56099999,0.48300001
1601,0.995999992,0.976999998,0.967000008,0.56099999,0.48300001
1605,0.995999992,0.976999998,0.970000029,0.558000028,0.48300001
1609,0.995999992,0.976999998,0.976999998,0.56099999,0.48300001
1613,0.995999992,0.976999998,0.980000019,0.558000028,0.48300001
1617,0.995999992,0.973999977,0.986999989,0.56099999,0.48300001
1621,0.995999992,0.973999977,0.992999971,0.56099999,0.48300001
1625,0.995999992,0.973999977,0.995999992,0.558000028,0.48300001
1629,0.995999992,0.970000029,1.003000021,0.56099999,0.48300001
1633,0.995999992,0.970000029,1.006000042,0.56099999,0.48300001
1637,0.995999992,0.970000029,1.008999944,0.56099999,0.48300001
1641,0.995999992,0.970000029,1.011999965,0.558000028,0.48300001
1645,0.995999992,0.967000008,1.019000053,0.56099999,0.48300001
1649,0.995999992,0.967000008,1.021999955,0.558000028,0.48300001
1653,0.995999992,0.967000008,1.024999976,0.56099999,0.48300001
1657,0.995999992,0.967000008,1.029000044,0.558000028,0.48300001
1661,0.995999992,0.967000008,1.031999946,0.56099999,0.48300001
1665,0.995999992,0.963999987,1.034999967,0.56099999,0.48300001
1669,0.995999992,0.963999987,1.037999988,0.56099999,0.48300001
1673,0.995999992,0.963999987,1.041000009,0.558000028,0.48300001
1677,0.995999992,0.963999987,1.044999957,0.56099999,0.48300001
1681,0.995999992,0.963999987,1.047999978,0.558000028,0.48300001
1686,0.995999992,0.963999987,1.050999999,0.56099999,0.48300001
1690,0.995999992,0.963999987,1.05400002,0.56099999,0.48300001
1694,0.992999971,0.961000025,1.05400002,0.56099999,0.48300001
1698,0.995999992,0.961000025,1.057999969,0.56099999,0.48300001
1702,0.992999971,0.961000025,1.06099999,0.56400001,0.48300001
1706,0.995999992,0.961000025,1.06400001,0.56400001,0.48300001
1710,0.992999971,0.961000025,1.067000031,0.558000028,0.48300001
1714,0.995999992,0.958000004,1.067000031,0.56099999,0.479999989
1718,0.995999992,0.961000025,1.070000052,0.56400001,0.48300001
1722,0.995999992,0.958000004,1.074000001,0.56400001,0.48300001
1726,0.992999971,0.958000004,1.077000022,0.56099999,0.48300001
1730,0.992999971,0.958000004,1.077000022,0.56400001,0.48300001
1734,0.995999992,0.958000004,1.080000043,0.56400001,0.48300001
1738,0.992999971,0.958000004,1.082999945,0.56400001,0.48300001
1742,0.995999992,0.958000004,1.082999945,0.56099999,0.48300001
1746,0.992999971,0.953999996,1.087000012,0.56099999,0.48300001
1750,0.995999992,0.958000004,1.090000033,0.56099999,0.48300001
1754,0.992999971,0.958000004,1.090000033,0.56099999,0.48300001
1758,0.992999971,0.953999996,1.093000054,0.56400001,0.48300001
1762,0.992999971,0.953999996,1.093000054,0.56099999,0.48300001
1766,0.992999971,0.953999996,1.095999956,0.56400001,0.486999989
1770,0.992999971,0.953999996,1.100000024,0.56400001,0.48300001
1773,0.992999971,0.953999996,1.100000024,0.56400001,0.48300001
1775,0.992999971,0.953999996,1.100000024,0.56400001,0.48300001
1777,0.992999971,0.953999996,1.103000045,0.56099999,0.48300001
1779,0.992999971,0.953999996,1.103000045,0.56400001,0.48300001
1781,0.992999971,0.953999996,1.103000045,0.56400001,0.48300001
1783,0.992999971,0.953999996,1.103000045,0.56400001,0.48300001
1785,0.992999971,0.953999996,1.105999947,0.56400001,0.48300001
1787,0.992999971,0.953999996,1.105999947,0.56400001,0.479999989
1789,0.992999971,0.953999996,1.105999947,0.56400001,0.48300001
1791,0.992999971,0.953999996,1.108999968,0.56400001,0.48300001
1793,0.992999971,0.953999996,1.108999968,0.56400001,0.48300001
1795,0.992999971,0.953999996,1.108999968,0.56400001,0.48300001
1797,0.995999992,0.953999996,1.108999968,0.56400001,0.479999989
1799,0.992999971,0.950999975,1.111999989,0.56400001,0.48300001
1801,0.992999971,0.953999996,1.111999989,0.56400001,0.48300001
1803,0.992999971,0.953999996,1.111999989,0.56400001,0.48300001
1805,0.992999971,0.953999996,1.116000056,0.56400001,0.48300001
1807,0.992999971,0.953999996,1.116000056,0.56400001,0.48300001
1809,0.992999971,0.953999996,1.116000056,0.56400001,0.48300001
1811,0.992999971,0.953999996,1.116000056,0.56400001,0.48300001
1813,0.992999971,0.953999996,1.116000056,0.56400001,0.48300001
1815,0.992999971,0.950999975,1.118999958,0.56400001,0.48300001
1817,0.992999971,0.953999996,1.118999958,0.566999972,0.48300001
1819,0.992999971,0.953999996,1.118999958,0.566999972,0.48300001
1821,0.992999971,0.953999996,1.121999979,0.56400001,0.48300001
1823,0.992999971,0.950999975,1.121999979,0.566999972,0.48300001
1825,0.992999971,0.953999996,1.121999979,0.566999972,0.48300001
1828,0.992999971,0.953999996,1.121999979,0.566999972,0.48300001
1830,0.992999971,0.953999996,1.121999979,0.569999993,0.48300001
1832,0.992999971,0.953999996,1.125,0.566999972,0.48300001
1834,0.992999971,0.953999996,1.125,0.566999972,0.48300001
1836,0.992999971,0.953999996,1.125,0.56400001,0.48300001
1838,0.992999971,0.953999996,1.125,0.566999972,0.48300001
1840,0.992999971,0.953999996,1.128999949,0.566999972,0.48300001
1842,0.992999971,0.953999996,1.128999949,0.566999972,0.48300001
1844,0.992999971,0.953999996,1.128999949,0.566999972,0.48300001
1846,0.992999971,0.953999996,1.128999949,0.566999972,0.48300001
1848,0.992999971,0.953999996,1.131999969,0.566999972,0.48300001
1850,0.992999971,0.953999996,1.131999969,0.566999972,0.479999989
1852,0.992999971,0.953999996,1.131999969,0.569999993,0.48300001
1854,0.992999971,0.953999996,1.131999969,0.569999993,0.48300001
1856,0.992999971,0.953999996,1.131999969,0.574000001,0.48300001
1858,0.992999971,0.953999996,1.13499999,0.569999993,0.48300001
1860,0.992999971,0.953999996,1.13499999,0.569999993,0.48300001
1862,0.992999971,0.950999975,1.13499999,0.574000001,0.48300001
1864,0.992999971,0.953999996,1.13499999,0.574000001,0.48300001
1866,0.992999971,0.953999996,1.138000011,0.574000001,0.48300001
1868,0.992999971,0.950999975,1.138000011,0.574000001,0.48300001
1870,0.992999971,0.950999975,1.138000011,0.574000001,0.48300001
1872,0.992999971,0.950999975,1.138000011,0.574000001,0.48300001
1874,0.992999971,0.950999975,1.141000032,0.574000001,0.48300001
1876,0.992999971,0.950999975,1.141000032,0.574000001,0.48300001
1878,0.992999971,0.950999975,1.141000032,0.577000022,0.48300001
1880,0.992999971,0.950999975,1.141000032,0.574000001,0.48300001
1882,0.992999971,0.950999975,1.141000032,0.577000022,0.48300001
1884,0.992999971,0.950999975,1.141000032,0.577000022,0.48300001
1886,0.992999971,0.950999975,1.144999981,0.579999983,0.48300001
1888,0.992999971,0.950999975,1.144999981,0.579999983,0.48300001
1890,0.992999971,0.950999975,1.144999981,0.579999983,0.48300001
1892,0.992999971,0.950999975,1.148000002,0.579999983,0.48300001
1894,0.992999971,0.950999975,1.148000002,0.579999983,0.48300001
1896,0.992999971,0.950999975,1.144999981,0.579999983,0.48300001
1898,0.992999971,0.948000014,1.148000002,0.587000012,0.48300001
1900,0.992999971,0.950999975,1.148000002,0.587000012,0.48300001
1902,0.992999971,0.950999975,1.148000002,0.583000004,0.48300001
1904,0.992999971,0.948000014,1.151000023,0.579999983,0.48300001
1906,0.992999971,0.948000014,1.151000023,0.583000004,0.48300001
1908,0.995999992,0.950999975,1.151000023,0.583000004,0.48300001
1910,0.992999971,0.950999975,1.151000023,0.583000004,0.48300001
1912,0.992999971,0.948000014,1.151000023,0.587000012,0.479999989
1914,0.992999971,0.948000014,1.151000023,0.587000012,0.48300001
1916,0.992999971,0.948000014,1.151000023,0.589999974,0.48300001
1918,0.992999971,0.948000014,1.154000044,0.587000012,0.48300001
1920,0.992999971,0.948000014,1.154000044,0.592999995,0.479999989
1922,0.992999971,0.948000014,1.154000044,0.589999974,0.48300001
1924,0.992999971,0.948000014,1.154000044,0.589999974,0.479999989
1926,0.992999971,0.948000014,1.157999992,0.589999974,0.48300001
1928,0.992999971,0.948000014,1.157999992,0.592999995,0.48300001
1930,0.992999971,0.948000014,1.157999992,0.592999995,0.48300001
1932,0.992999971,0.948000014,1.157999992,0.592999995,0.48300001
1934,0.992999971,0.948000014,1.157999992,0.596000016,0.48300001
1936,0.992999971,0.948000014,1.161000013,0.596000016,0.479999989
1938,0.992999971,0.950999975,1.161000013,0.596000016,0.48300001
1940,0.992999971,0.948000014,1.161000013,0.600000024,0.48300001
1942,0.992999971,0.948000014,1.161000013,0.602999985,0.48300001
1944,0.995999992,0.948000014,1.161000013,0.602999985,0.48300001
1946,0.992999971,0.948000014,1.161000013,0.602999985,0.48300001
1948,0.992999971,0.948000014,1.164000034,0.602999985,0.48300001
1950,0.992999971,0.948000014,1.164000034,0.606000006,0.48300001
1952,0.995999992,0.948000014,1.164000034,0.606000006,0.479999989
1954,0.995999992,0.948000014,1.164000034,0.606000006,0.479999989
1956,0.992999971,0.948000014,1.164000034,0.609000027,0.48300001
1958,0.995999992,0.948000014,1.167000055,0.609000027,0.48300001
1960,0.992999971,0.948000014,1.167000055,0.611999989,0.48300001
1962,0.995999992,0.948000014,1.167000055,0.611999989,0.48300001
1964,0.992999971,0.948000014,1.167000055,0.611999989,0.479999989
1966,0.992999971,0.948000014,1.167000055,0.619000018,0.48300001
1968,0.992999971,0.948000014,1.167000055,0.619000018,0.48300001
1970,0.995999992,0.948000014,1.169999957,0.621999979,0.479999989
1972,0.995999992,0.948000014,1.169999957,0.621999979,0.48300001
1974,0.995999992,0.948000014,1.169999957,0.621999979,0.479999989
1976,0.995999992,0.948000014,1.169999957,0.625,0.479999989
1978,0.995999992,0.948000014,1.169999957,0.625,0.479999989
1980,0.992999971,0.948000014,1.169999957,0.632000029,0.479999989
1982,0.995999992,0.948000014,1.174000025,0.629000008,0.479999989
1984,0.995999992,0.948000014,1.174000025,0.632000029,0.479999989
